,user,course,account,year,progress
736,1903555,489124,3834,2019,27.03
737,1729271,417162,3843,2016,1.52
738,1729271,441147,3843,2017,80.51
739,1729271,441145,3843,2017,5.91
740,1729271,441146,3843,2017,16.79
741,1729271,470573,3843,2018,4.53
742,1920740,498240,3843,2019,73.53
743,1920740,490826,3843,2019,8.85
744,1920740,502588,3843,2020,34.72
745,1920740,502591,3843,2020,2.22
746,1867203,470901,3821,2018,100.0
747,1867203,470902,3821,2018,52.89
748,1867203,471058,3821,2018,22.28
749,1856733,470790,3839,2018,73.06
750,1894251,489209,3820,2019,0.86
751,1916923,488932,3866,2019,12.64
752,1916923,488941,3866,2019,1.05
753,1846634,502818,3866,2020,0.98
754,1992309,502569,3848,2020,59.5
755,1920464,516219,3842,2020,91.56
756,1920464,501875,3842,2020,25.0
757,1830807,489108,3834,2019,15.43
758,1830807,501898,3834,2020,8.33
759,1981384,501868,3947,2020,5.56
760,1992684,502560,3838,2020,34.57
761,1992684,520870,3838,2020,11.72
762,1897549,489124,3834,2019,28.76
763,1897549,488510,3819,2019,89.01
764,1810338,440942,3824,2017,52.89
765,1938278,489074,3883,2019,68.83
766,1938278,502793,3883,2020,65.02
767,1642235,456171,3911,2017,1.0
768,1779580,489074,3883,2019,91.93
769,1779580,489074,3883,2019,91.93
770,1779580,489112,3883,2019,4.28
771,1895872,487534,3833,2019,100.0
772,1896614,489112,3883,2019,4.28
773,1586821,445897,3883,2017,0.09
774,1902286,502000,3837,2020,87.25
775,1849297,501895,3834,2020,33.33
776,1922419,488517,3819,2019,92.06
777,1922419,488508,3819,2019,47.86
778,1922419,489702,3832,2019,100.0
779,1922419,489997,3832,2019,91.26
780,1922419,501911,3819,2020,25.0
781,1921172,489663,3830,2019,3.28
782,1921172,488894,3830,2019,6.1
783,1921172,520870,3838,2020,13.91
784,1921172,502560,3838,2020,50.61
785,1869135,470565,3843,2018,99.25
786,1869135,470567,3843,2018,100.0
787,1869135,470568,3843,2018,100.0
788,1869135,470569,3843,2018,0.85
789,1869135,502590,3843,2020,70.9
790,1984479,489124,3834,2019,97.76
791,1984479,502115,3834,2020,100.0
792,1984479,502110,3834,2020,100.0
793,1984479,502109,3834,2020,100.0
794,1984479,502129,3834,2020,26.09
795,1865192,470559,3843,2018,34.37
796,1865192,488881,3843,2019,100.0
797,1865192,488883,3843,2019,22.31
798,1858250,489384,3848,2018,16.38
799,1572722,441051,3821,2017,2.9
800,1572722,462925,3821,2017,17.31
801,1572722,489229,3821,2019,100.0
802,1572722,489187,3821,2019,100.0
803,1572722,501867,3821,2020,25.0
804,1572722,489225,3821,2019,100.0
805,1572722,502309,3821,2020,100.0
806,1891083,488781,3829,2019,100.0
807,1891083,502149,3829,2020,2.81
808,1895381,488778,3838,2019,68.31
809,1895381,488788,3838,2019,35.4
810,1880612,489082,3840,2019,51.98
811,1880612,502830,3840,2020,6.0
812,1895382,488778,3838,2019,51.85
813,1895382,488788,3838,2019,66.34
814,2003597,502147,3829,2020,100.0
815,2003597,502148,3829,2020,45.57
816,2003597,502151,3829,2020,25.0
817,1870967,472576,3838,2018,66.37
818,1870967,472578,3838,2018,16.78
819,1870967,488812,3838,2019,26.91
820,1870967,488812,3838,2019,26.91
821,1870967,520870,3838,2020,10.85
822,1895385,488474,3911,2019,91.59
823,1895385,488475,3911,2019,39.28
824,1895385,488472,3911,2019,27.75
825,1993283,501873,3833,2020,28.4
826,1847177,470546,3824,2018,99.55
827,1840778,490292,3835,2019,36.35
828,1826334,489319,3827,2019,100.0
829,1203188,441005,3820,2017,100.0
830,1203188,441010,3820,2017,100.0
831,1203188,440996,3820,2017,100.0
832,1203188,462195,3834,2017,100.0
833,1903399,501939,3837,2020,25.0
834,1840852,471202,3835,2018,14.12
835,1815424,447430,3821,2017,100.0
836,1869497,470263,3820,2018,99.57
837,1897976,489209,3820,2019,100.0
838,1897976,489223,3820,2019,52.58
839,1864925,470263,3820,2018,100.0
840,1864925,470268,3820,2018,0.33
841,1864925,470265,3820,2018,17.13
842,1864925,473687,3820,2018,23.67
843,1864925,489283,3820,2019,26.91
844,1864925,489223,3820,2019,29.11
845,1855349,488788,3838,2019,29.98
846,1855349,488778,3838,2019,60.91
847,1870123,470849,3840,2018,33.0
848,1990374,501911,3819,2020,25.0
849,1833349,501959,3819,2020,76.07
850,1833349,501959,3819,2020,76.07
851,1833349,501960,3819,2020,55.03
852,1833349,501962,3819,2020,1.67
853,1896615,498240,3843,2019,17.64
854,1896615,490826,3843,2019,15.48
855,1896615,488896,3843,2019,1.58
856,1869805,520870,3838,2020,57.01
857,1918523,501898,3834,2020,33.33
858,1918523,502126,3834,2020,75.0
859,1918523,502116,3834,2020,13.15
860,1925676,489112,3883,2019,4.29
861,1925676,488932,3866,2019,12.64
862,1687026,501976,3819,2020,59.34
863,1687026,520936,3819,2020,0.31
864,1894967,488778,3838,2019,68.32
865,1894967,488788,3838,2019,54.83
866,2005812,488510,3819,2019,2.93
867,2005812,501961,3819,2020,8.43
868,1816302,502720,3830,2020,8.65
869,1856677,489045,3824,2019,10.01
870,1881123,489124,3834,2019,9.23
871,1881123,501962,3819,2020,24.34
872,1594814,501970,3819,2020,43.29
873,1855648,489069,3834,2019,100.0
874,1855648,488508,3819,2019,98.76
875,1855648,489170,3834,2019,100.0
876,1855648,501961,3819,2020,24.18
877,1987901,501923,3911,2020,80.8
878,1987901,501925,3911,2020,0.05
879,1987901,511034,3911,2020,16.67
880,1856076,489069,3834,2019,43.96
881,1586800,417154,3821,2016,10.93
882,1586800,417157,3821,2016,89.31
883,1586800,417158,3821,2016,8.67
884,1890080,470564,3843,2018,55.17
885,1890080,488896,3843,2019,1.48
886,1890080,502596,3843,2020,0.09
887,1890080,502599,3843,2020,0.02
888,1574218,470564,3843,2018,25.86
889,1574218,488896,3843,2019,0.32
890,1574218,498206,3843,2019,0.17
891,1574218,501908,3843,2020,25.0
892,1574218,502593,3843,2020,0.08
893,1908222,516219,3842,2020,70.02
894,1895389,489045,3824,2019,8.59
895,1994695,502152,3820,2020,22.41
896,1920829,488475,3911,2019,16.06
897,1920829,488462,3911,2019,39.07
898,1920829,488472,3911,2019,51.83
899,1840598,445906,3883,2017,66.72
900,1865569,440936,3825,2017,100.0
901,1892516,489119,3840,2019,53.0
902,1894010,511039,3829,2020,8.33
903,1632922,501959,3819,2020,96.32
904,1632922,501963,3819,2020,99.97
905,1632922,501964,3819,2020,22.42
906,1618924,501959,3819,2020,82.63
907,1618924,501959,3819,2020,82.63
908,1618924,501968,3819,2020,48.42
909,1618924,501969,3819,2020,0.56
910,1986955,490292,3835,2019,72.72
911,1841071,472576,3838,2018,46.19
912,1852846,489085,3824,2019,83.38
913,1852846,489045,3824,2019,7.52
914,1853938,488778,3838,2019,44.45
915,1853938,490292,3835,2019,18.16
916,1853938,489124,3834,2019,95.52
917,1853938,489059,3883,2019,66.67
918,1853938,489074,3883,2019,54.72
919,1853938,489069,3834,2019,26.25
920,1853938,488932,3866,2019,100.0
921,1853938,488941,3866,2019,58.95
922,1807787,447430,3821,2017,39.13
923,1834857,440936,3825,2017,100.0
924,1846562,501955,3837,2020,4.11
925,1263752,470072,3832,2018,51.5
926,1663859,502608,3944,2020,36.79
927,1879917,471202,3835,2018,32.17
928,1987599,501888,3848,2020,17.39
929,1987599,511090,3848,2020,3.73
930,1987599,511090,3848,2020,3.73
931,1928856,511028,3839,2020,100.0
932,1992792,502362,3824,2020,77.18
933,1992984,502569,3848,2020,69.5
934,1860649,472576,3838,2018,11.66
935,1809124,445908,3883,2017,96.46
936,1809124,445897,3883,2017,0.26
937,1809124,469751,3883,2018,100.0
938,1809124,469751,3883,2018,100.0
939,1992793,502821,3866,2020,57.84
940,1992793,502828,3866,2020,70.59
941,1903554,489124,3834,2019,30.9
942,1829718,501971,3819,2020,79.06
943,1996340,501961,3819,2020,27.84
944,1666154,445908,3883,2017,100.0
945,1666154,445897,3883,2017,0.29
946,1895392,502366,3824,2020,53.8
947,1888903,488475,3911,2019,8.27
948,1888903,488462,3911,2019,7.19
949,1888903,488472,3911,2019,51.83
950,1610271,441116,3834,2017,75.38
951,1692436,489242,3944,2019,35.33
952,2005878,502028,3832,2020,8.79
953,1855361,469751,3883,2018,99.84
954,1855361,469751,3883,2018,99.84
955,1816303,488530,3819,2019,46.38
956,1816303,488498,3819,2019,59.74
957,1816303,488504,3819,2019,8.02
958,1854337,488517,3819,2019,46.36
959,1854337,488489,3832,2019,24.75
960,1854337,501961,3819,2020,78.02
961,1896088,497028,3819,2019,13.48
962,1917901,489059,3883,2019,83.33
963,1917901,489074,3883,2019,47.08
964,1917901,489112,3883,2019,4.29
965,1917901,489074,3883,2019,47.08
966,1917901,489074,3883,2019,47.08
967,1917901,502793,3883,2020,57.69
968,1750291,416933,3820,2016,1.96
969,1750291,441110,3834,2017,67.61
970,1826311,489170,3834,2019,100.0
971,1826311,489182,3834,2019,100.0
972,1870161,489069,3834,2019,10.03
973,1735504,440939,3824,2017,8.93
974,1572672,416721,3824,2016,99.69
975,1572672,416723,3824,2016,100.0
976,1936615,501932,3824,2020,53.33
977,1936615,502365,3824,2020,91.69
978,1619193,440942,3824,2017,52.88
979,1836404,488475,3911,2019,16.05
980,1836404,488462,3911,2019,38.97
981,1836404,488467,3911,2019,93.44
982,1836404,488472,3911,2019,51.83
983,1858942,488778,3838,2019,79.42
984,1858942,488788,3838,2019,69.92
985,1987922,498240,3843,2019,64.71
986,1987922,502586,3843,2020,9.76
987,1882824,501918,3847,2020,8.33
988,1862086,498240,3843,2019,17.65
989,1862086,489100,3839,2019,100.0
990,1853259,469751,3883,2018,92.25
991,1853259,469751,3883,2018,92.25
992,1853259,470998,3883,2018,60.96
993,1853259,489074,3883,2019,76.03
994,1853259,489112,3883,2019,8.57
995,1853259,489074,3883,2019,76.03
996,1729110,489166,3840,2019,99.0
997,1729110,489166,3840,2019,99.0
998,1729110,502807,3840,2020,17.15
999,1729110,511028,3839,2020,10.72
1000,1895395,501932,3824,2020,53.33
1001,1895395,502365,3824,2020,17.22
1002,1888421,489663,3830,2019,3.28
1003,1888421,488894,3830,2019,20.01
1004,1888421,488885,3830,2019,8.51
1005,1888421,488892,3830,2019,100.0
1006,1888421,502722,3830,2020,3.73
1007,1888421,502828,3866,2020,100.0
1008,1888421,502826,3866,2020,100.0
1009,1888421,502723,3830,2020,11.85
1010,1985306,488530,3819,2019,12.32
1011,1992794,501921,3911,2020,82.51
1012,1992794,501930,3911,2020,60.2
1013,1992794,501923,3911,2020,34.7
1014,1919378,489059,3883,2019,83.33
1015,1919378,489074,3883,2019,70.72
1016,1919378,489112,3883,2019,8.57
1017,1919378,489074,3883,2019,70.72
1018,1897304,488778,3838,2019,68.31
1019,1897304,488788,3838,2019,42.78
1020,1864635,501868,3947,2020,5.56
1021,1888032,501868,3947,2020,22.22
1022,1908178,489124,3834,2019,9.23
1023,1990898,501959,3819,2020,1.84
1024,1990898,501957,3832,2020,100.0
1025,1990898,502022,3832,2020,18.57
1026,1677263,445908,3883,2017,96.46
1027,1677263,445897,3883,2017,0.27
1028,1677263,445906,3883,2017,66.56
1029,1677263,488517,3819,2019,52.31
1030,1677263,501911,3819,2020,25.0
1031,1677263,501967,3819,2020,65.86
1032,1998590,502362,3824,2020,60.51
1033,1676568,441005,3820,2017,22.41
1034,1676568,501898,3834,2020,25.0
1035,1676568,502129,3834,2020,38.04
1036,1902480,489124,3834,2019,35.19
1037,1990607,502588,3843,2020,3.85
1038,1990607,502591,3843,2020,8.99
1039,1854003,472576,3838,2018,66.37
1040,1804510,445906,3883,2017,66.73
1041,1898940,488475,3911,2019,70.9
1042,1842016,441112,3834,2017,79.5
1043,1842016,441116,3834,2017,43.97
1044,1890772,488932,3866,2019,100.0
1045,1890772,488941,3866,2019,100.0
1046,1890772,502793,3883,2020,30.0
1047,1834110,489069,3834,2019,83.39
1048,1834110,497292,3834,2019,100.0
1049,1864880,500012,3827,2019,100.0
1050,1864880,511574,3827,2020,88.12
1051,1864880,511575,3827,2020,72.73
1052,1864880,511576,3827,2020,59.04
1053,1864880,511577,3827,2020,71.69
1054,1864880,501871,3827,2020,51.72
1055,1919008,489124,3834,2019,57.08
1056,1896663,488474,3911,2019,91.28
1057,1896663,488475,3911,2019,33.26
1058,1896663,488472,3911,2019,27.75
1059,1896663,488464,3911,2019,87.66
1060,1896663,488462,3911,2019,33.12
1061,1896663,488469,3911,2019,48.17
1062,1983196,489269,3821,2019,1.46
1063,1998591,502119,3834,2020,11.46
1064,1759556,416833,3819,2016,100.0
1065,1759556,416837,3819,2016,1.81
1066,1860445,489124,3834,2019,30.26
1067,1860445,501874,3833,2020,100.0
1068,1860445,501862,3833,2020,51.96
1069,1993284,502586,3843,2020,7.0
1070,1904679,488542,3837,2019,20.01
1071,1904679,488545,3837,2019,20.0
1072,1679704,440936,3825,2017,100.0
1073,1984564,488778,3838,2019,91.77
1074,1984564,488788,3838,2019,41.05
1075,1718762,488517,3819,2019,87.85
1076,1892027,488475,3911,2019,70.65
1077,1892027,511034,3911,2020,16.67
1078,1891493,470559,3843,2018,73.07
1079,1891493,470562,3843,2018,0.08
1080,1891493,498206,3843,2019,16.81
1081,1891493,488890,3843,2019,45.86
1082,1891493,502587,3843,2020,89.94
1083,1891493,502590,3843,2020,99.71
1084,1891493,502596,3843,2020,0.09
1085,1891493,502597,3843,2020,0.08
1086,1898936,488932,3866,2019,100.0
1087,1898936,488941,3866,2019,13.68
1088,1898936,516172,3835,2020,18.15
1089,1575317,445907,3883,2017,17.68
1090,1575317,445897,3883,2017,0.09
1091,1922821,489124,3834,2019,24.89
1092,1895873,502609,3944,2020,17.1
1093,1897980,489124,3834,2019,15.88
1094,1803420,449806,3883,2017,71.45
1095,1803420,445897,3883,2017,0.09
1096,1919029,489124,3834,2019,35.19
1097,1919029,501962,3819,2020,6.66
1098,1860921,488517,3819,2019,1.99
1099,1860921,488884,3843,2019,10.87
1100,1860921,501967,3819,2020,44.58
1101,1860921,501911,3819,2020,25.0
1102,1903441,489209,3820,2019,22.41
1103,1993206,502723,3830,2020,2.09
1104,1840847,441094,3848,2017,64.01
1105,1695131,450146,3830,2017,47.68
1106,1872232,501898,3834,2020,16.67
1107,1872232,502125,3834,2020,100.0
1108,1845325,488517,3819,2019,95.99
1109,1845325,488517,3819,2019,95.99
1110,1845325,502025,3832,2020,28.67
1111,1875158,501911,3819,2020,25.0
1112,1875158,501965,3819,2020,47.5
1113,1907534,489197,3821,2019,22.94
1114,1996341,501961,3819,2020,58.98
1115,1691086,456171,3911,2017,0.98
1116,1888993,469751,3883,2018,84.56
1117,1888993,489074,3883,2019,76.36
1118,1888993,489074,3883,2019,76.36
1119,1888993,489071,3883,2019,100.0
1120,1888992,469751,3883,2018,84.49
1121,1888992,489074,3883,2019,76.06
1122,1888992,489074,3883,2019,76.06
1123,1888992,489071,3883,2019,100.0
1124,1888992,502793,3883,2020,65.58
1125,1998592,501960,3819,2020,92.99
1126,1998592,502022,3832,2020,3.45
1127,1985636,501913,3840,2020,100.0
1128,1985636,502815,3840,2020,75.0
1129,1897305,502806,3840,2020,27.78
1130,1836331,501894,3820,2020,8.33
1131,1836331,502164,3820,2020,46.84
1132,1878970,489243,3945,2019,50.35
1133,1824172,445909,3883,2017,48.78
1134,1824172,469749,3883,2018,46.04
1135,1993003,501944,3833,2020,49.33
1136,1993003,501874,3833,2020,36.76
1137,1993003,501886,3833,2020,42.14
1138,1840999,470895,3821,2018,30.64
1139,1840999,470897,3821,2018,23.42
1140,1806476,502115,3834,2020,100.0
1141,1806476,502152,3820,2020,35.35
1142,1806476,502152,3820,2020,35.35
1143,1806476,488559,3832,2019,39.57
1144,1870765,470895,3821,2018,36.1
1145,1870765,470897,3821,2018,23.42
1146,1557495,470546,3824,2018,98.24
1147,1848994,470546,3824,2018,97.54
1148,1850269,501904,3866,2020,33.33
1149,1850269,502845,3866,2020,13.89
1150,1895659,488474,3911,2019,91.27
1151,1895659,488475,3911,2019,36.93
1152,1895659,488472,3911,2019,74.77
1153,1895659,488464,3911,2019,85.45
1154,1895659,488462,3911,2019,72.9
1155,1895659,488469,3911,2019,100.0
1156,1895659,488475,3911,2019,36.93
1157,1895659,488467,3911,2019,93.46
1158,1512671,488517,3819,2019,1.99
1159,1987789,489251,3820,2019,100.0
1160,1987789,489209,3820,2019,56.89
1161,1987789,502158,3820,2020,43.19
1162,1985633,502363,3824,2020,27.57
1163,1814483,440941,3824,2017,99.3
1164,1814483,470546,3824,2018,97.56
1165,1814483,502369,3824,2020,79.99
1166,1898551,488530,3819,2019,0.25
1167,1997486,502821,3866,2020,58.33
1168,1807796,447429,3821,2017,100.0
1169,1807796,441055,3821,2017,13.61
1170,1836613,472576,3838,2018,66.36
1171,1838101,441112,3834,2017,74.84
1172,1773289,416664,3848,2016,75.96
1173,1933938,511034,3911,2020,16.67
1174,1933938,501927,3911,2020,0.04
1175,1733195,470563,3843,2018,16.79
1176,1854325,488788,3838,2019,27.41
1177,1854325,488788,3838,2019,27.41
1178,1854325,520870,3838,2020,16.29
1179,1854325,520871,3838,2020,7.55
1180,1987141,501872,3833,2020,0.01
1181,1987141,487500,3833,2019,3.0
1182,1987141,487500,3833,2019,3.0
1183,1887853,511579,3945,2020,44.82
1184,1887853,511578,3945,2020,76.1
1185,1887853,501882,3945,2020,25.0
1186,1897983,489124,3834,2019,95.52
1187,1907851,488517,3819,2019,91.23
1188,1907851,488517,3819,2019,91.23
1189,1829268,470998,3883,2018,97.5
1190,1807244,456171,3911,2017,0.97
1191,1813874,447429,3821,2017,100.0
1192,1813874,447430,3821,2017,100.0
1193,1813874,441051,3821,2017,3.31
1194,1813874,441055,3821,2017,13.62
1195,1813874,462925,3821,2017,21.83
1196,1813874,447428,3821,2017,100.0
1197,1813874,470898,3821,2018,100.0
1198,1813874,470909,3821,2018,57.14
1199,1813874,471058,3821,2018,10.44
1200,1813874,470895,3821,2018,35.34
1201,1813874,470897,3821,2018,36.89
1202,1813874,470894,3821,2018,73.89
1203,1813874,470900,3821,2018,100.0
1204,1813874,470903,3821,2018,9.85
1205,1813874,470906,3821,2018,99.32
1206,1645311,501959,3819,2020,90.92
1207,1645311,501959,3819,2020,90.92
1208,1869503,470562,3843,2018,13.38
1209,1761776,511574,3827,2020,88.06
1210,1761776,511575,3827,2020,71.97
1211,1761776,511576,3827,2020,59.04
1212,1761776,511577,3827,2020,73.9
1213,1761776,501871,3827,2020,51.73
1214,1850631,472576,3838,2018,66.36
1215,1850631,472578,3838,2018,8.96
1216,1850631,488778,3838,2019,48.15
1217,1850631,488812,3838,2019,79.99
1218,1850631,488932,3866,2019,36.78
1219,1850631,488941,3866,2019,13.69
1220,1917713,489132,3883,2019,100.0
1221,1917713,502785,3883,2020,30.0
1222,1664953,445906,3883,2017,66.56
1223,1904035,502028,3832,2020,64.65
1224,1869735,470998,3883,2018,85.26
1225,1869735,489074,3883,2019,44.03
1226,1869735,489059,3883,2019,66.67
1227,1869735,489112,3883,2019,17.14
1228,1869735,489074,3883,2019,44.03
1229,1869735,523791,3883,2020,40.9
1230,1580541,501967,3819,2020,46.17
1231,1580541,488504,3819,2019,0.56
1232,1580541,501972,3819,2020,43.94
1233,1923751,489124,3834,2019,52.79
1234,1923751,502115,3834,2020,100.0
1235,1923751,502129,3834,2020,13.15
1236,1810307,445908,3883,2017,96.79
1237,1810307,445897,3883,2017,0.29
1238,1810307,469751,3883,2018,99.85
1239,1810307,469751,3883,2018,99.85
1240,1810307,470998,3883,2018,42.63
1241,1810307,469749,3883,2018,46.04
1242,1589407,489242,3944,2019,17.56
1243,1836207,502221,3839,2020,34.0
1244,1836207,502805,3840,2020,100.0
1245,1984850,511033,3839,2020,100.0
1246,1984850,502215,3839,2020,59.42
1247,1984850,502215,3839,2020,59.42
1248,1896133,511574,3827,2020,83.28
1249,1896133,511576,3827,2020,89.04
1250,1896133,511575,3827,2020,71.35
1251,1896133,511577,3827,2020,69.29
1252,1896133,501871,3827,2020,51.7
1253,1992600,501921,3911,2020,88.16
1254,1992600,501930,3911,2020,60.2
1255,1992600,501923,3911,2020,47.34
1256,1907429,489045,3824,2019,78.91
1257,1813507,447430,3821,2017,100.0
1258,1813507,441051,3821,2017,3.31
1259,1895398,488778,3838,2019,27.16
1260,1895398,488788,3838,2019,10.72
1261,1895398,488788,3838,2019,10.72
1262,1807798,447430,3821,2017,100.0
1263,1807798,441051,3821,2017,10.78
1264,1807798,441052,3821,2017,100.28
1265,1807798,441054,3821,2017,52.8
1266,1836037,470562,3843,2018,13.69
1267,1836037,470564,3843,2018,54.6
1268,1836037,502590,3843,2020,25.07
1269,1882652,488932,3866,2019,100.0
1270,1882652,488941,3866,2019,100.0
1271,1996167,502720,3830,2020,2.26
1272,1889369,472576,3838,2018,66.37
1273,1889369,488812,3838,2019,0.73
1274,1889369,490826,3843,2019,4.49
1275,1889369,498240,3843,2019,18.38
1276,1889369,488812,3838,2019,0.73
1277,1898943,502793,3883,2020,46.95
1278,1849422,489107,3840,2019,62.33
1279,1804604,441132,3834,2017,97.09
1280,1562953,470263,3820,2018,100.0
1281,1562953,489283,3820,2019,6.64
1282,1562953,502170,3820,2020,16.9
1283,1998593,501921,3911,2020,88.08
1284,1998593,501930,3911,2020,60.2
1285,1998593,501923,3911,2020,57.21
1286,1935044,488778,3838,2019,60.91
1287,1935044,488788,3838,2019,26.8
1288,817257,416730,3824,2016,5.29
1289,1842456,501990,3819,2020,11.11
1290,1994089,502821,3866,2020,57.35
